,destination_iso_country,date,flights_number_7days,week
173,FM,2020-08-27,5,34
174,FM,2020-08-28,5,34
175,FM,2020-08-29,4,34
176,FM,2020-08-30,3,34
177,FM,2020-09-12,1,36
178,FM,2020-09-13,1,36
179,FM,2020-09-14,1,36
180,FM,2020-09-15,1,36
181,FM,2020-09-16,1,37
182,FM,2020-09-17,2,37
183,FM,2020-09-18,4,37
184,FM,2020-09-19,5,37
185,FM,2020-09-20,5,37
186,FM,2020-09-21,6,37
187,FM,2020-09-22,6,37
188,FM,2020-09-23,7,38
189,FM,2020-09-24,6,38
190,FM,2020-09-25,4,38
191,FM,2020-09-26,4,38
192,FM,2020-09-27,4,38
193,FM,2020-09-28,3,38
194,FM,2020-09-29,3,38
195,FM,2020-09-30,2,39
196,FM,2020-10-01,2,39
197,FM,2020-10-02,2,39
198,FM,2020-10-10,2,40
199,FM,2020-10-11,2,40
200,FM,2020-10-12,2,40
201,FM,2020-10-13,2,40
202,FM,2020-10-14,2,41
203,FM,2020-10-15,3,41
204,FM,2020-10-16,3,41
205,FM,2020-10-17,2,41
206,FM,2020-10-18,2,41
207,FM,2020-10-19,2,41
208,FM,2020-10-20,2,41
209,FM,2020-10-21,2,42
210,FM,2020-10-22,1,42
211,FM,2020-10-23,1,42
212,FM,2020-10-24,1,42
213,FM,2020-10-25,1,42
214,FM,2020-10-26,1,42
215,FM,2020-10-27,1,42
216,FM,2020-10-28,1,43
217,FM,2020-10-29,2,43
218,FM,2020-10-30,2,43
219,FM,2020-10-31,2,43
220,FM,2020-11-01,2,43
221,FM,2020-11-02,2,43
222,FM,2020-11-03,2,43
223,FM,2020-11-04,2,44
224,FM,2020-11-05,1,44
225,FM,2020-11-06,1,44
226,FM,2020-11-07,1,44
227,FM,2020-11-08,1,44
228,FM,2020-11-09,1,44
229,FM,2020-11-10,1,44
230,FM,2020-11-11,1,45
231,FM,2020-11-12,2,45
232,FM,2020-11-13,2,45
233,FM,2020-11-14,1,45
234,FM,2020-11-15,1,45
235,FM,2020-11-16,1,45
236,FM,2020-11-17,1,45
237,FM,2020-11-18,1,46
238,FM,2020-11-21,2,46
239,FM,2020-11-22,2,46
240,FM,2020-11-23,2,46
241,FM,2020-11-24,2,46
242,FM,2020-11-25,2,47
243,FM,2020-11-26,3,47
244,FM,2020-11-27,3,47
245,FM,2020-11-28,1,47
246,FM,2020-11-29,1,47
247,FM,2020-11-30,1,47
248,FM,2020-12-01,1,47
249,FM,2020-12-02,2,48
250,FM,2020-12-03,1,48
251,FM,2020-12-04,2,48
252,FM,2020-12-05,3,48
253,FM,2020-12-06,3,48
254,FM,2020-12-07,3,48
255,FM,2020-12-08,3,48
256,FM,2020-12-09,2,49
257,FM,2020-12-10,3,49
258,FM,2020-12-11,2,49
259,FM,2020-12-12,1,49
260,FM,2020-12-13,1,49
261,FM,2020-12-14,1,49
262,FM,2020-12-15,1,49
263,FM,2020-12-16,1,50
264,FM,2020-12-19,1,50
265,FM,2020-12-20,1,50
266,FM,2020-12-21,1,50
267,FM,2020-12-22,1,50
268,FM,2020-12-23,1,51
269,FM,2020-12-24,1,51
270,FM,2020-12-25,1,51
271,FM,2020-12-26,1,51
272,FM,2020-12-27,2,51
273,FM,2020-12-28,2,51
274,FM,2020-12-29,2,51
275,FM,2020-12-30,2,52
276,FM,2020-12-31,2,52
277,FM,2021-01-01,2,52
278,FM,2021-01-02,2,52
279,FM,2021-01-03,1,52
280,FM,2021-01-04,1,52
281,FM,2021-01-05,1,52
282,FM,2021-01-06,1,53
283,FM,2021-01-07,1,53
284,FM,2021-01-08,1,53
285,FM,2021-01-14,1,54
286,FM,2021-01-15,1,54
287,FM,2021-01-16,1,54
288,FM,2021-01-17,1,54
289,FM,2021-01-18,1,54
290,FM,2021-01-19,1,54
291,FM,2021-01-20,1,55
292,FM,2021-01-22,1,55
293,FM,2021-01-23,1,55
294,FM,2021-01-24,1,55
295,FM,2021-01-25,1,55
296,FM,2021-01-26,1,55
297,FM,2021-01-27,1,56
298,FM,2021-01-28,1,56
299,FM,2021-01-30,1,56
300,FM,2021-01-31,1,56
301,FM,2021-02-01,1,56
302,FM,2021-02-02,1,56
303,FM,2021-02-03,1,57
304,FM,2021-02-04,1,57
305,FM,2021-02-05,1,57
306,FM,2021-02-06,1,57
307,FM,2021-02-07,1,57
308,FM,2021-02-08,1,57
309,FM,2021-02-09,1,57
310,FM,2021-02-10,1,58
311,FM,2021-02-11,2,58
312,FM,2021-02-12,2,58
313,FM,2021-02-13,1,58
314,FM,2021-02-14,1,58
315,FM,2021-02-15,1,58
316,FM,2021-02-16,1,58
317,FM,2021-02-17,1,59
318,FM,2021-02-27,1,60
319,FM,2021-02-28,1,60
320,FM,2021-03-01,1,60
321,FM,2021-03-02,1,60
322,FM,2021-03-03,1,61
323,FM,2021-03-04,1,61
324,FM,2021-03-05,1,61
325,FM,2021-03-06,1,61
326,FM,2021-03-07,1,61
327,FM,2021-03-08,1,61
328,FM,2021-03-09,1,61
329,FM,2021-03-10,1,62
330,FM,2021-03-11,1,62
331,FM,2021-03-12,1,62
332,FM,2021-03-14,1,62
333,FM,2021-03-15,1,62
334,FM,2021-03-16,2,62
335,FM,2021-03-17,2,63
336,FM,2021-03-18,2,63
337,FM,2021-03-19,2,63
338,FM,2021-03-20,3,63
339,FM,2021-03-21,2,63
340,FM,2021-03-22,2,63
341,FM,2021-03-23,1,63
342,FM,2021-03-24,1,64
343,FM,2021-03-25,1,64
344,FM,2021-03-26,1,64
345,FM,2021-03-27,2,64
